tweet_id	reply	retweet	like	quote
1511485846406381568				
1511488640811245575				
1505524546106912772		1502044260308242440,1171383005283143681,1481506076113707010,1378390348183920643,141901567,991625866705850370,79769567,1142462714024869888,433890464,1274175244916277248,1267141662851190784	1502044260308242440,1006717145210814465,1171383005283143681,1289849984628584449,1481506076113707010,141901567,991625866705850370,1325806192829083648,949747386389168128,78381979	
1506021389169475586				
1506636038969643008		495880776		
1511491581366448131				
1511488184617742337		322170259	322170259,64654475,1207713336017575936	1207713336017575936
1511489071826280452			295312483	
1511486983734194177				
1511489879170904071				
1511493615528382475				
1511493187524780041		509177292,1877305142	509177292,1934758884	
1511488765147365376				
1511488751788179456		999907020		
1511491478098518025				
1511489962771947523			195673286	
1511489878877515780			771673412036993024,251093414	
1511493227978895363				
1511485729867804677		528942560	1497291819482116096,528942560	
1511490064244568066		235073391,822060714080636931	810328511734890498,1440514177739546637,2854730388,235073391,1131829352268623872,2908699057,822060714080636931	
1511493842750554115				
1511489795079520264			123287111,295312483	476805929
1511489301527334920				
1511493784839856133			823676067961520128,770059061677129728	
1511491694755258375				
1511490046959923202			900771771703595008	
1511490594488651779				
1511489378731712514				
1511491470175395846			1493834928261406720,491502006	
1511492656249061379	137731839,25379461,25379461,25379461,25379461,25379461,1254292354569289729,1447245527658156032,2729324279,1307002826405576704	1050886488445997056,787388453881196545,631181801,1599422941,124340677,916941301169426432,32256221,27295646,405818675,1228673654,35353147,231606992,602370908,1447245527658156032,1390958713,366721957,468986786,408150875,2742614553,2750824012,2272109758,338616349,1146349150335840256,3072281465,2729324279,1067053352,801545853538369536,34037011	1179042187528609794,3357499618,424401051,1498728705174253569,392142674,1050886488445997056,15793877,868897105,16739544,39547629,631181801,137731839,1341938239368802304,916941301169426432,27295646,1064983922,35353147,1503896821923467264,47019714,3496873034,202392286,1388103571,556590209,1447245527658156032,1443745476331937794,1390958713,468986786,97573927,23234269,1410552653692772353,22406763,408150875,1311434611747061762,1090611570,1020378123643191296,2750824012,2272109758,1017236128112500737,410820570,1467046394846494720,782723139851710464,1146349150335840256,2661967308,2729324279,1152347914724884480,1311045841906528259,34037011	787388453881196545,256164218,1831179968,801545853538369536
1511491714594209795				
1511491149503995907				
1505634651486011399		23938818,1420061648	23938818,1594288374,1420061648	
1505815195813351426	1496826189654241280	59600819,1244942259709190144	1028027866448056323,59600819,838671569480265729,801427283592564736,213184022,1294993355802320897,1182679288354627584,1071086254962417664,1493332312355966977,57422821,1244317706607833090,894931084462444544,3568986459,2638190431	
1511488761422499844				
1505512018173911040	1427464491978035201,1419245907556638723	95036966,1275155331849629696,778045033828057092,118976334,3346509473,41468232,1418896937437253640,1260535514437836800,875868069511352320	1188206386867507205,1236996874021847040,1489331302654525441,1275155331849629696,806849926617567232,700682089293742080,41468232,1459069594581094404,1352811869862572034,1418896937437253640,1504006304397889540	
1511487737727270913				
1506300703559467011				
1511491088271482884				
1511491470024454144				
1511491637217832961				
1505542363829129219			1410216797199114246,3198681126,1383783556002947078,1503836841782485000,1002615445692735488,1399274161944530946	
1511485027401539589				
1511488005365772289				
1511489818219487234	932327840690987008	254552566,1284912511502950400	254552566,278996936,1284912511502950400	
1505574404427853833		713998743616548864	713998743616548864	
1511492182204633089				
1511493189273718786			54545381,16286848	
1511489876549545988			15515978	
1511488256344436739			858526029266026496,4239009755	
1511486802879725576				
1401677435989487621				
1379146637415755783	49181414,49181414	1115931668,757042545683816453,471586366,1183849237207027712,49181414	471586366,1183849237207027712,1001569679259779074	
1379211689199955970				
1379492569164492802				
1379060958832775168				
1401688835386396672	1196211037198000129,1431275360,880026715447218176,880026715447218176,880026715447218176		1463671453,28837053,1153187069604315138,880026715447218176,1240101589282684935	
1379231267120627714				
1378921512397340672		2912952005,442895257,781187815984001024,464682020,1313059988433260544,34219860,36649334,156147230,604069318,52368836,999453985,50880679		2958832497,561736154
1379109855672336384				
1379117151718535171				
1401690300762836996			1263630793118593024	
1379110324494827540				
1401680594615123968	1311651601455747073,1089344618918039553		1089344618918039553	
1401685346266583043			1370032787705712644	
1396065451680182272				
1379083723979825154				
1378873181029683206	1268981754313895936,1268981754313895936	137692697,761778665696989184,3308781515,1602579775,261022418,37325529,1957951376	1332444101258719236,733429965333520390,137692697,761778665696989184,241200884,1309147951089020930,2301910716,1256396154620837889,1186297829058179072,269737049,3269320016,261022418,1378085960861237251,1957951376	733429965333520390
1378879701750591489				
1379109501480099841				
1388115606008958979				
1378849989523300353	1281250765504483329,2955857950		1281250765504483329	
1379237762667266048				
1378994638908952577				
1378883116643782658				
1379152430705827841				
1401679781775646726		1302883875165790209,20958080	913524890501758976,863474656833044482,1154083965092990981,1285658530637402123,1239390175458807809,1302883875165790209,1175324514328006656,313584243,976136408808247297,1076432096111906816,1258179402069917696,2959146449,766651730478112768,1343675667360198662,1143114605167808513,1321577661165146117,891483597080866818,791029714727137280,1177547368251691008,1142540430287998976,715235615848013825,1345631198970712064,1328221191757185024,20958080	
1401676764259233794				
1378903131489193984				
1379754873625907203				
1401676364810444800			2330386934,22458447,14041792,235828944,12623572	
1379415659508027394		950464807144058880,536334520,464682020,1324050241050546178,875707033844142080		
1379050909397872643		790529180,797839822907789312		
1401679912382181382				
1378890399444570113				
1401676839924473858				
1379244765951238145				
1379210399854305284				
1381356134016167938				
1379449264506568704				
1378911716570980352	464682020,29384303	232932541,42343330,891271674594828288,2509097822,29384303,838471757111705604		
1389213166060646400				
1379071376406028291		870683399253499905	870683399253499905	
1379114981262757902		823244376063229952	823244376063229952	
1379025141955452930				
1378890626918346754	1050181668097720320,579315942	1050181668097720320		
1401680723426177024				
1387407128101638149				
1401688919196975105				
1401675836445671427			1356427615888953349	1363936471342866438
1400067339320713219				
1378877327979991044				
1401688700946374661				
1401681127346212867				
1401681309483872257	784840981963210752		189484226	
1379776517773750278				
1401677657088172033			1349056418075303945,2771885032	
1379387438540460032				
1379163516180045831		1596417775	1596417775	
1379499727411163144				
1378833474413551618				
1379293897176838152				
1378957527841398784				
1380480954347700227	1237099216809480192,893350069,2904053804	1361727197799714821,1237099216809480192,254518255,89529342,823577993150951424,825822872904015876,1297936915325505536,1183758699220885506	217778965,1306755326851637248,2638852717,385233229,1474851680,1361727197799714821,1237099216809480192,2790314135,335354291,254518255,1022315080917164032,160235005,1118148593351909377,823577993150951424,1030554498408882176,2904053804,2402169487,1297936915325505536,1321166540767715335	35022755,35022755
1379004497180176384				
1388607204098551808				
1401689593691262979			400509924,4765794181	
1379077496705056769				
1401682674763407367		14828950		
1379079574730989568		3067872579,884372312992227329,2273243455,2246970305	820742065663381504,2246970305	
1379060162409984005				
1379132441424723972			1152697504036769792	
1401677364627578880			1437324522	
1401679235169853450			1392604054451200001	
1401683845045497859	868144088620642305		868144088620642305,3195658530,11592952,1016965386456174593	
1379178512700030979		919382843570003968,987037044743589893	3406341833,919382843570003968,987037044743589893,60093362	3406341833,1179871631109279745,60093362
1401684791238414336			188942150	
1401677250957910017			1342971714293129221,4499522654	
1401686758123835394		832706277310595072,17664401	1498285502	
1378853026811805699				
1379161443795369987	1218917286			
1379299055868780544	1290804335484510208	1370523882189324295,130401342	1290804335484510208	
1401684375637577735				
1378879428181291008	201429995,16177985	236627578,23220961,16177985,21108021,201429995	49152138,21108021,70882549	
1379299464666566658			1327410390368743424	
1401676525657800710		133540369,1015176926665703425	1020935914703368192,133540369,86855156,700455657837715456,333527534,1392355019203117056,1394106673581543425,2375566652,1015176926665703425	
1401679900084424704				
1379199388409532420		2552908124	186404028	186404028
1401685628262223875				
1401684093000032257			2608840453,1022020754370650113,1092791611803742208	
1378954600963837955				
1379200388994375681				
1379112777684553729				
1401684999317999617	1366825646006169600,968327121646088195,1366825646006169600	1366825646006169600	1255552579171483648,1129121333059526656,1284898538791538689,1280596570132660225,850766466613993473,1224843326878371840,1366825646006169600	
1379285405628051464	912045707497955328			
1379146397484601344				
1401686800788119555		807688717401919488	807688717401919488,1313220989212393473	
1380685921150935042		562214857		
1378879879979151360				
1379013653966508036				718055849801940992,1013445306137174016,857652811785490433
1379864971882889216				
1379209239139389446	21162265	375932222	871055933182488577,816750288027664393,375932222,97018080	
1401675978850680834				
1401687487853076480				
1401679506755264515				
1401680343346810884				
1401679405018234883			536775748,1227998840730640384	
1401675927117991937	1335517586348417024,1312426048378736640,3836294893	813425527,1017491808719233025,1017187925182869504,3377454681,2209523066,17027924,131056491,15621987,301795932,1260711372,1267540478,1240267697713102850,543761210,14628503,1226143172209700869,601402097,1485097782,1003245434519867392,701767842,765316349572763648,1182100297809874944,856719098,93090066,62236036,19949246,732567915757744128,16705739,2720820136,275843300,1309669811488776193,1338061684355846146,14102928,1855250316,1061766100663230464,17449331,832695323440996352,913891413527429121,19115612,17600742,504292719,21000575,1377761386340696064,146747014,17059892,2855332678,1242868016699801603,1187049017441767425,189737138,17531139,29967129,3387727233,14747206,380840934,3335616495,3318223130,20881930,728108946,826579507960221697,705025360937680898,1350224892805992448,727574810222419968,20791002,1013593788449636352,1045151578141814784,987278238,90903612,2976810483,13535082,451894137,808168125816590336,2407789218,31536413,815950615360598016,1323358128,1076857955910332416,409656995,34527814,579546588,811952089,389798649,58051957,1012795496002408450,197693321,1267852547638931456,30265255,764622636,47475039	742738542502219777,919549238,813425527,1017491808719233025,1017187925182869504,257207680,2209523066,486528039,16709757,1227775141,974409932,22998266,18299928,349713148,17027924,143074632,7260832,116184808,1184919864508649472,102142564,1255962294976208897,1260711372,40568057,15919440,3593353277,1240267697713102850,3413856419,539739402,396186567,19014573,1397911,1184354433905254401,543761210,1033928393945825280,22021157,1352062046263603202,14628503,1256985594061885441,2874749056,1485097782,32397220,1003245434519867392,824334844951986177,1294725501408305152,2423856897,800819993600409601,359365496,1299783704152170496,191695844,1086762733373075457,1009132657521975297,701767842,765316349572763648,1042452846665318400,856719098,93090066,824458801348702209,825121482019835904,62236036,45900931,21695606,1273383752023113728,17598567,1173665687375663105,77542675,2957939022,3020241242,19949246,1086096803601084416,1106779932028477441,862063279,41440597,2720820136,1076443874128740352,20110439,3733858878,1326727785105207296,779153256677277698,30031417,21564782,1338061684355846146,3320520998,387555440,22732914,3327499050,783069059134820352,62165659,2263320834,4236661,1326362508320501760,1855250316,164157701,1061766100663230464,930448608968581123,26875825,777244240879480832,1126019644983091200,885993312,1854644760,96389861,1627160624,19115612,17600742,25720411,504292719,1055595694315188224,21000575,1261764680227356683,880500852297015300,34228009,21956806,1417023043,21264417,1059255727548551168,21977138,146747014,1002694711746932738,93550682,625666304,1345143991105429504,880908185980329984,1267593119895130112,1245140506683879424,1242868016699801603,35602255,1187049017441767425,2549925283,132217983,3387727233,92080003,3590856733,404114848,860171304808460288,3255111852,716706696291176448,401500557,933638226,380840934,14747206,1379855826190487560,107843831,1082171473899311104,3335616495,1069747385864204289,934139321996767234,20881930,728108946,826579507960221697,1399032469404405763,1541746598,727574810222419968,98549347,26316270,18430526,20791002,38500787,723442294603423744,719237311,39490436,7740082,154769531,1045151578141814784,273615360,822910802864865285,987278238,1007661208411881472,1676335398,1162720571722993664,492397682,1346263615263756290,844673078194032640,995495377003462657,1251588660962754562,1944131605,735853241523539969,1101626802760499200,46562241,13535082,451894137,808168125816590336,1349325788924022784,2332209538,825619021471047682,174421272,1350970975958016000,926369492,369659979,1323358128,4546886249,4143271,409656995,261414364,173450331,36851923,18310386,389798649,833544887685439492,87379062,143888596,795869834072432640,58051957,1012795496002408450,236602414,197693321,71582720,1322031893139886080,3420367953,916018992401219584,18453309,30265255,764622636,48087970	2573110598,26382959
1379211248961736705				
1378876434899480580				
1401688600715071489			1284084059333787648	
1380998326586343424			1646650850,1363374683635261442,457636172	
1401689027686797312	1131117694034407424,1339531444251549696,1194393554749136896,1311682414910017538	1198731166037229568,1193311430008823808,873456947701350400,1200098285878308864,1313849561677520908,1182013940714237952,1040969709548707840,1148285658928164864,1393066366316462080,1311682414910017538	1198435941209268224,800914095960629248,1338839234816438274,1198731166037229568,718597689626103808,1194330584874733568,885652978572697600,1177784838,1193311430008823808,1391098869795020803,873456947701350400,1159605539539750912,1173822569499242496,1314357856544722946,820952523280293892,513786484,1351622160876523527,1320310513516032000,1342230975607136258,1131117694034407424,748660894020689920,1315365847469236224,1197670328433905664,1116469111167639557,819549775661961217,1339531444251549696,969324743584235520,1194393554749136896,1259786930872606728,1347591443460841472,1352821233226817537,1217810555362336768,847893889818251264,1249843951198261250,1226482820039704576,1316609121999892480,1299977047159320579,1178764940796145664,1162419368229298178,1070475470813184000,870068952730398720,1059968316167675904,1032329278958985217,770335806124720128,1353796233308106754,1310138986770305025,1295003576436060160,1367426303637393409,1329492833556951041,1303382016197627906,425565423,1320139882782724100,1257818852,1200098285878308864,1028471052412715008,1313849561677520908,1207859838711148544,1040969709548707840,1265297139825065986,1148285658928164864,1393066366316462080,1252731646874472456,1240357010111111169,848248601348374528,1048575365558546432,1311682414910017538,976989276746469376	1177784838
1379125920817156097		1365172727523528710,20195435	1331012664093499402,1365172727523528710,1062049005977382913,1256753802	274079885,142500359,1256753802,2722843976
1378880070358536195				
1378835548039565316	989864467159748611	3170244077,1284221996814000130,3167787682,2609495078,1702875030	2218670036,1287814939680309250,2609495078,1242552665881501696	
1379082874926813189				
1378860020276731904		10686222,622969430,931000562,15467680	28982868,107012365	
1379280124055539713		2429788189,1011008851351662592,907318074856005632,2885276848,33396587,2612057090,885699636,759110604456095746,922845135565553669,1022945687892160512,920073477897572352,803947158248521728,288264049,2478580825		3247816152,1352314914715664387,1293934080518750208,1631011968
1378882887546720256				
1379250458431213571		1035395550248624129		
1401687389177712643				
1401684436417187842	16525786	47416013	137065945,995714065,58994400,16525786,47416013	
1379053799634038784				
1379681305634410497				
1401681605719212039		701963533739646977	701963533739646977,1353788751202418688,958816334099419138,1089176622241067008,1052772277270528000	
1378838165302165509		938500796429111296		
1379526458520047618				
1385054459961647112				
1378890993899016194				
1401683909146935296				
1401680327089721348			996397454	
1401683928012967937				
1379242893538394122		1297083061,384702237	1944541326	
1379452009313665027				
1379183786194309121				
1379137343693721603	33396587,954510080946397184,1345209223689416705,2976976116,42962895,1468534668,1321197688621322245,1371553561201508354,2976976116	23703970,33396587,845325789960830976,1349010518011506690,3827140457,1293588951995944960,954510080946397184,1324862138347884545,790915455976411136,3958850177,1150919839130759168,841817743678672897,758307367306100740,849345447546191874,312921460,2752900142,795099402926956544,2757833205,1130227290665836545,868216218053771264,817370370156228609,744134805374255104,1117541670508273664,1037988811,1300882261894746112,2955857950,1361831208158523392,2855536108,243050493,43753976,1067127008629534727,2885276848,2965811135,1299101005901168642,920436714535116800,41320715,1932665167,1354245292057448449,1361084166583054340,1214752028431454208,2976976116,1370779040949415937,42962895,718625346,920065753,1284472656281165826,2335426680,997845443190157312,1332499790089871360,712050569196806144,1360708098541821952,1127447337285013504,1226463888,898890847391027201,741311280129150976,1035623026295943168,1347969958664409089,1314686691437928456,779563097237303296,1148196300237750273,636434377,1222919200827637762,1268578960314638338,743900452488511488,1592817523,1076944208051818496,1353317878737604610,996576181251117056,830057815830097921,1091216816	3039417677,845325789960830976,1349010518011506690,1348307962327150595,1293588951995944960,954510080946397184,3958850177,849345447546191874,2272401414,979107024180072449,2757833205,868216218053771264,817370370156228609,1300882261894746112,890066730327953408,1367546267560267781,1118447331156869122,920436714535116800,2591983027,1932665167,1151260886482317312,1370408509729337350,3198376338,278355309,1892632592,1141387408732315653,3410612055,42962895,920065753,1284472656281165826,1468534668,1332499790089871360,712050569196806144,1321197688621322245,1127447337285013504,830592975654653954,898890847391027201,1035623026295943168,1347969958664409089,961815240735256576,636434377,1222919200827637762,34310636,743900452488511488,1592817523,531490262,1256710846002204673,830057815830097921,4197777796	1210985902211600384,890066730327953408,1268009583110434821,1141387408732315653,1679191542
1378877849403265025		1376680087932837891	1376680087932837891	
1379136930089160704				
1401687285536493570	1229014788539174912,1229014788539174912	1203309169689780224	1229014788539174912,2838659616,1203309169689780224	
1396350244082831363				
1379114286610518027				
1383417558926123017	4341051553,3314301108,779581291	1241345054033281024,1276677323157385216,263292155,957261613941305345,312340659,2470109688,1889878034,1324424614982766592,1257219200550141953,899955758,4831744874,1246628315756183555,1119069275174645760,724331596837343232,867409488986427393,1176293158000504832	1294291751889494016,1269796430417260547,1276677323157385216,263292155,957261613941305345,1331079722646769664,987047449,27589743,81027097,1324424614982766592,1305267576260505603,1233099938353045507,823961264988618752,16169211,1349243761,16015543,439748076,796170058196205569,1119069275174645760,724331596837343232,867409488986427393,1176293158000504832,1237812207779545091,1283119880762462208,1275869603344908295,1224062524905095168	
1379641913083580422				726060141208969216
1382753713832353792			781639819600490500	
1401682287675203585		1266183438119448581	1266183438119448581	
1401684634883166210				
1378884376562429953				
1379416512570736642				
1401684507963662336				
1379194688297701376			56501301	
1511492636204544003			2181803384,2567566856,2998852975,1409832034286157832,1058784283752611842,2253480836,992405782569324544,18574848	
1510999810987409410				
1510600126909321217	1468955148869201929,1356428188788867079,1356428188788867079,1481270471345774598	465121926,1388650232100134915,1489411259502108677	1304517499648643072,1226141384,1388650232100134915,795583428418764800,2458276428	1226141384
1511491285135278080		727660305023680512,359635214	269294731,1433506837849153541,80993539,727660305023680512,2239879920,1876410426,1293770120431575041,21441652,1343352999943483392,1002736850262298625,116862630,1426194786747310083,1509697339908263949,3351755639,1480224700076900357,354127754,359635214,421870371,955425673107124225,469348125,1177281477622542336,850808928686317568	
1511492631142223872				
1510667061181272068		2507476278,67446569,245750555,1288575906777358337	1312962462,245750555,1288575906777358337	
1511492219487805444				
1511493471848345601		391429595,1170332161104326656	40072653,743049841,1352656635811004416,1455329928342216707,94352996,1443581592270565385,1478887230798192643,30897745,1019571215277715456,1444638801264009221,195119810,1433864002615091206,781265840,781590236,1357155557443067906,1492122662134554628,2868834556,1118974252064083969,1471950980724019204,875378278969880576,1478040127712677897,1478447817639161858,391429595,1484390189648596998,1430386051110084612,1438689396883083268,986940691757625344,1205177390621773829,15837877,1057729852491661313,140561730,954740886155546625,853766418,815693070100480000,15306605,19674544,1475966137837961220,464910257,3313793028,1435805028363681794,1360737414960979970,1444273268974891009	
1511140612032004101		1464852632179257352,2723210226	1464852632179257352,1504130150547472387	
1511483615368159234			1419389812088446980	
1511491914800979976				
1511488339752505354				
1511491307151273997		731250511,436825046,863189676,2904244162,1263437201511194624,293639471,432661483,1964560254,44630577	731250511,800527870808363009,1676273767,1263437201511194624,42322661	
1510676361345646606	1493015074058878979			
1511234384505950213		37552089,14959855,160761617,1306258367099199488,783439516916867072,783740564,1281342601551941632,621194719,467875202,2961407036,141302716,467820772	37552089,160761617,169696642,1306258367099199488,1240325674415480832,357747951,141302716,1299024411459072001	2961407036,870378798180519936,1299024411459072001
1511446561439600658				
1511340746644897798				
1511492204220620804				
1510743807297572867				
1511326033890344962		15691729	1049269895165370368	
1511096263177129991			1348803690191351811	
1511492847735906307				
1511492009885724675	594730934		1506768489477861376	
1511484388785147912			1419389812088446980	
1511428812596125696		41169716,1150798443603849216	41169716	
1511492601576411140		1362506080065003522,1479105871212793864,22697351,822701696056958976,532562634,110228223,1690966824,824216698551209984	411999948,18399720,1479105871212793864,31075336,14655509,822701696056958976,110228223,349201009,515066914,314103296,980863663664979969,1294726008269144064,1690966824,824216698551209984	
1511177069266415625		1228559250,817216724839694336,1314666986878595072,1325200675676942337	1506510508970504194,1389892380040568833,1171024440462888966,1473756032564350976,1228559250,1448417492574031877,34331173,1386207289770708992,817216724839694336,43998073,1374833866544967684,1848679194,1422972790630756360	1232722070628233217
1511492688138305536			1507037844082069505,206915258,1029858110024761344,2331046826,1486148900822073346,1394125883477200897,1222773212200652801,302189036,1243913818083864577,994931148320014336,475171245,1321195136374722572,1315098243655585792,1480460832647659520,3293204447,1935599480,1322443039361634304,1376628321354706947,877179235412127748,79109578,392743711,1502624148203393030,733160606111567872,1490169797757210625,952960479764328448,1090776973230698501,509163774,1045837592502067200,1142186367830646786,2867535070,1241727600621486082,1384580707083853824,1052566359501090817,66459880,418384965,892560672	
1511316326974996484				
1511493071649001474		1474639679811063808,1454391515929665537	1474639679811063808,1470878897306693632,1328974194957111296,1146616220168310784,1454391515929665537	
1510897460385759232		1489411259502108677		
1511228513264623616		15482275	15482275,514002723	
1511491419105550344				
1511242742713622535		194218821	194218821,76549234	
1511491673083293700				
1510975938212687874			3168944977	
1511244325333651456				
1510678580753227782			1402126429727301633,77129581	
1510985335148359696	1433911534519046150,1433911534519046150,1333079261801033729,1433911534519046150,1433911534519046150,1433911534519046150,1314183819893837824,20906153,20906153,20906153,20906153,1433911534519046150,1433911534519046150,843208193719328770,1433911534519046150,1433911534519046150,1433911534519046150,1433911534519046150,1433911534519046150,1407447492459909131,1433911534519046150,1433911534519046150,1407447492459909131,1433911534519046150,1433911534519046150,1433911534519046150,1433911534519046150,1433911534519046150,1433911534519046150	900419625539731456,1443278282753986565,30300389	900419625539731456,1362359441799213056,70664711,1888093214,2949395041,1443278282753986565,2173143861,1386734760223969285,3029151351,1428035345472426001,1407447492459909131	
1511427481638633472				
1510572854005301248			1205477711277445120	
1510566137045688324				
1511229146579361796				
1511492170800242690			4781359470,1475255130110849027	
1511060504936075276				
1511493292181106695				
1511493542367178758				
1511022010373230599				
1511490705742467074		384496262,1237564048880873475,1354982703972552708,220525805,1544005728,909405673049415681,83814147,1241282930401349633,1168885034037731329,1411985589881032709,1130323861197676544,614944060,1367713595232903169,1366155170497712129,114404680,2724442057,2500982250,1220951195616833541,124652587,89889502,1471333124554440705,1008979469640478721,1425700662621310977,1430843943562866693,69195133,1355562092007317505,1432172777461583876,826746687162953728,54515366	384496262,1237564048880873475,97125421,2801505395,1150028977,220525805,1394919770953117703,1544005728,925541743432318977,83814147,14265732,1402579734832181257,2251271162,1037871442744885248,1168885034037731329,1411985589881032709,1130323861197676544,614944060,1367713595232903169,1366155170497712129,702369722143211520,2724442057,957933668558815237,2500982250,1220951195616833541,611399453,903110268,27873994,541430756,89889502,1501060907879002116,1425700662621310977,1466684174111109120,1430843943562866693,1311667455383597061,202048067,320778735,1427427143877750828,953601964511645698,826746687162953728,786371159839215616,54515366	
1510638519022080003				
1511294433140088838				
1510631885977837581				
1510636902478749699			1480712201975615490,46548053	
1511020655902404616				
1511086362719666181				
1511468422458064896				
1511141534602825730			154272358	
1511493368966107136				
1511131990786928640				
1511493319100088329				
1510593881024434180				
1511143952132493328				
1511493424247103496				
1511008444538576906				
1511333789657706520				
1510577708534751232		354127754	11782232,1403669634260344832,1447907282940014598,354127754	1427687323794382854
1510958018212548613			14133375,3015305734,48518943,2176191910,823054481311014912,1368987167494524930,1187027671,973648103038480384,560801247,1373015974920736770,623732328,806249761422639105	
1511491898409734148				
1511049617449783297			1855250316,16817883	
1510652029856854019			1484853805946740737	
1511349374898606088				
1510591306887798786				
1510751297615577093			1360692445311365126	
1511493453355511810				
1511491433525567491				
1511491482368319490			1246614355216457728	
1511492843579183105			1039412187712774147	
1511493780834193408		1453322314985218060,1483661399108771841,1464852632179257352,1040288073974730752,525028644,258051527,732513190542774272,1439654092633116674,68128892,1359323210097938437,2874752415,286467155,1265250162,1215006469755682817,1509772182183981059,17694306,227300415,1010482162754359296,1492608766713421826,225058733,30122242,74492853,466572361,924756949761060864,1184359778111426561,1504898839693594625,2725109187,560133706,1432976928177229826,1440441614514614280,1328901489046089728,1428728857,815311057,2256791580,995648926085713920,923528006,555227531,165868849,1453052416983633925,1374317368361447434	293634988,155513883,1483661399108771841,57945492,1433338627677900801,1464852632179257352,1441788647737487363,1040288073974730752,1268949449608314880,2883398899,258771711,1663198820,849066866,1359479040575430656,1436916026772439040,14128640,844964547291238402,1439654092633116674,3140536370,872514793978155008,286467155,1425800510020497413,2466745002,1661136128,1134151355776585729,1265250162,1279262602447720449,4691753616,784903714045829121,1137654485654888448,1508423668992557061,1220680851702239233,1492939397377011722,1399579329277751305,1148853472273588224,2629964759,225058733,30122242,1026021146267975680,466572361,540340069,924756949761060864,1184359778111426561,1487139393743859712,1164397654622629894,51661036,1432976928177229826,250485157,1428728857,2256791580,995648926085713920,1080369093255954432,1243576519152164864,305151497,165868849,1453052416983633925,1301658997661921281	155513883,57945492,1436916026772439040,1480759848090300416,741546976815128577,1219410527291674626,1155211638733180928,1134151355776585729,1487139393743859712,1200082874692784128
1511018287848636423	1416058117788364804	106491543,1285344304194637824	1965761798,1426273723020152834,72551675,550739513,1136041518,2259320634,1443805151341408262,1285344304194637824,625121030,16197935,30546017	72551675
1511205261268389889			26239840	
1510950818232549376		1489411259502108677	781958398287998976	
1511451687281741832			1375245899585232896,1404477944635052038,1298040924350451718	
1511492979088797700				
1511489864197357573		1465431709713944580	866437122,1502696998453059589,4879935742,811969735,1445799536190840834,58320188,374351731,1095752477700472837,301451758,1465431709713944580,832554067,2231944082	
1511491305834090496				
1510824949145030657			1251373646947500034	
1510950442896867333				
1511242318270984192				
1511358028364320780				
1510625278451724292			947917628693209088	1334943788939227138
1511274321670717451			984232716651511808	
1511241414264250369		1499514153978843150	700870461077360640,797360714100789250,2774591570,44293955,1457234189389123590,1325699407573114881	
1511492259446894592				
1511008406542471179		1491837996877942785	450726811,1491837996877942785	
1510535546069786624		1446206505984856073,1469663092690894856	1209747596924870656,2839566441,71245733,1446206505984856073,1496393840172883968	
1511493311059542016				
1511206586361937925				
1511491342018531328				
1510753407014948871			1496941501313519616,3972986054,1217804817042755585,960316130463281152,1438612926982549504,1381780896974479364,191255301,102891455,959831655237251072,1433417402075713536,1221908269486104576,823949391270674434,1466356749036769282,1418711659036635136,1492285936884846593,25169934	
1510787573622493184			51019337,1043339749040287744	
1510936313196957702			1470595697779032070,1240194985619832832	
1510706584762007553				
1511492518151663621				
1511445808016547844			1417399132558401536	
1511493183594807299				
1511171387825733632				
1511492960805744644			910377155246346240,1308185214859051014,1150532565079642112,859179698256924672	
1511492793365061635				
1511491808836079623		879377928253050880	2503826721,30102418	
1511102053946327043			15124448,1139576328,1325965750746578945	
1511492502829813765				
1466155942798675974	1316078855271178241	110006946,144673721,380202013,448846454	72752834,1457248920992722948,144673721,46693851,863007823931863040,380202013,3044524047,973977780064055297,371802118,238109240,2677039183,1316078855271178241	
1480821013298380800	359854406		1021209888154718208,2905513164,110885708,15991017,2453006546,248440784,1457333166465695753	
1473902575737098241				
1483486610410856453			1304139877987094534,1352630364167147520	
1479323543884152839				
1462880204565610496		833816676894322689,1456138288889171968,1144964440384790528	2755722542,945774328506920961,3047787682,1363456242547499011,588244152,1343975496388923392,853186706819960833,102767737,1293219965001256961,2639061517,101734471,1443818632564314116,544498040,1374468520747003904,1290343496436654087,1408078659026624516,1088686326134853632,2876732687,2236335616,81572408,1011849586015535111,1456138288889171968,22531253,1141469098020364294	
1468125950957305856			1655931282	147479994
1467729924660207620			1420322558	
1483999013229584386			1215977825510936576	
1467332219068993541			1256511762679115776	
1475812781668683782			425538470,962057944975138821	
1479664199341068289				
1464141897379819523		2650194375,1113499328994263042,23970338	2650194375,1278444154306035719,1439876031154991112	
1475856689731715080				
1466500042680770564				
1470796600993796100	872532482159149059,1134129179073568768,1324371779977203720,24019364,1377462604327706627	417205638,20152038,4866717149,1263292239528161280,3262097338,2851002475,90405187,2294193683,826752805918670848,785483318020153344,14144549,608682771,31678345,513051520,2272162736,1309646195585941505,1393526442,207883689,1073852533,1342046738501267456,543567716,862790892985491456,51241574	2396873377,1035063955167707136,7733012,789170255885021188,305712098,1110249336674439169,1224710171009699852,2851002475,1466113389378379777,1356676423164002309,608682771,31678345,815646911961174016,1306992892226015232,1318251679788240896,1299097467087183872,275240517,1086870123628163072,730836444294565888,1441729353021157379	
1463735356776271872			3119834765	
1463808374798110723				
