tweet_id	reply	retweet	like	quote
1424002317322493952				
1423916178196549634	1376252950838976516,1327582117577052170,1197101171867103232,4295401937	2850683881,993937777849978886,81788754,128849608,3882940409,907283098450219010,473927922,477950027,1360925546847346689,451913668,3630000021,869858920629755904,3059274899,1400832695484223496,920352872021286913,862611714,3439689029	875311853697728512,2850683881,802473558,4873426401,993937777849978886,507135923,2747322114,1228227724910592001,973817720612499457,812982563685994496,1119790219,1541068700,228593209,2457961733,1546386338,3882940409,3432723340,1145662595850035200,2407746815,1126963080804671489,1357697429324324864,1150661450261831681,993912722508124162,1358109467133562885,289254793,1400737964058152963,1264821207142105092,477950027,2498876000,1263781613177102338,921025904196968449,1420753286253072406,73706351,2397699464,451913668,1327582117577052170,329040744,402543647,3630000021,2831409935,1337064276301926405,2930362841,1350333770247921668,1331637783698558976,3059274899,751324475896033280,1072168510263037952,995680692397846528,1398929585413275649,599022526,528722549,920352872021286913,862611714,1006632397042012160,1032221561212874752,958079017,402017289,1522951387,1111667345934741505,384524239,1350916440,3439689029	
1426384624859631616			1342143244369592325,341027788,1421451871483486217	
1423895613628952580	1265357865243553793	2307509666,1307912145892507648	1150819514944282624,1100726097208053761,2499437376	
1423901192120324099				
1426416600912175114			1358142694548246528	
1428304790002487305				
1422485941105594377		1414201109946806276,1421276289890193408,900079629897273344,1421480349104807936	1371139812439298054,1205842419327131648,1314881139920830464,1342162515858501634,1414201109946806276,1484147413,1422292216853188609,1355089638466195457,1421276289890193408,900079629897273344,1421480349104807936,1421734490599215107,1324773427631345665,1277582933419798529	
1422319183845601286			1306497404582199296	
1422569444329598982				
1422545768301449220				
1422670704487636998				1486128674
1423639008941379587			1407744449984278533	
1426518727798005760				
1423701460068487172	1026910020905197571,1026910020905197571,2532557057,1241745967923240964,983400464,1068494163916787712,598349543,1219973909350580224,580330026,1204663383766786048	142623305,1386402438148657152,1068494163916787712,535453589,1015321148706512896,1182019467892711425,1331317608713490435,858718256068165632,759001198938599424,2531250892,1116778266352812035	1398002687346675717,1412474595786084353,1099774874699075585,1098857970,1424425896417579012,2432700301,3672600135,1286391291010584589,218624484,1371035065791225857,1358513695819718662,1386402438148657152,315035230,919155412938653696,1073684149477748737,1423365782231076868,875996136284332036,1332644103675387904,572825951,1375821081567764484,1185242889607102465,404095406,1246803786951262210,1256672522378100736,1311955920818241536,996790108874592257,1050802516143874048,1356500457837969412,1387980268389142531,2701805000,1029064566444109825,850952917809061892,1046732387059740686,1068494163916787712,1091758710194622465,2606943316,1305207107344568321,535453589,135904569,2786866919,1013843199239114752,1413887160902688768,203483198,1244034170000637952,1119648243795865600,960166934900862977,110281016,1170221756,1274297559306117120,1182019467892711425,1029630846024790016,1148013330994479105,1155117649698930690,1406238211194691585,1055960318,1239492790909837312,1243811179664936960,331733109,1245390193286418433,1361456944687575040,1331317608713490435,971791832291201024,2996588649,1285815003166248961,1415204015017713664,754776267203997696,994504187240165376,503052570,757111760,1153027123147431937,148447640,1210192841777012737,1244080281805557760,1339752619603091456,23460846,2949099435,760979383,1161686470131953669,903220023002583040,921316400102281216,2230463476,406625920,833381336970850304,2531250892,218142022,1082312727404732417,2673295479,1415105033289539587,960516820204736512,1116778266352812035,2427070861,981191588419395584,1298607820993114112,1396508079655690246,963375277148688385,1205416596572983296,1356654129603629056,1029851744564596736,1028033809596510209,841025397923938305	1026910020905197571,102301808,2532557057,881144964
1422474862967336962				
1422514013318094859			452394979	452394979
1422558432817729536	934060791531261952,868478252,2226700837,1261631871189946368,790310365678727168,790310365678727168,1198323729895440384	2507584472,2721626187,407662812,1175377522617462785,574668985,875451926682497025,373414691,1408478319381786628,870559938782924804,2384291546,1119960613432844290,589843276,393520852,2330754842,2889031251,1077263252936118275,1052942287951552513,2911007961,1399041838753923082,1148976724245393409,936675791693340672,1062936781480493057,811676893,1239666107608416258,2813585354,1296662709233229824,137146148,423522334,1036995847,1124739129902796800,3589834527,886351760,1265240261187305472,944970917897220096,326151278,976237610640314368,123848243,101205682	1095549061099343873,1173590105262632962,136402278,2721626187,695653881624317953,1175377522617462785,1484681934,813115133589327872,781806389542944769,1083308926949564416,373414691,1179790117046816768,1480653098,1483401007,884383633485828097,230793929,968874877,1408478319381786628,1404883637900824578,4026919223,118798533,1415996092211253251,3576363795,870559938782924804,1202593252106473472,1010901044212260867,293050980,3039559581,1036325891469701120,1307417364569489416,267809802,709660123,2294274312,1054977819820900353,712033799215910913,2272220665,931460839835611136,1631194903,992514459318018049,109368847,399886313,1416012840167788548,225922198,866328990,1092479012000157697,1181307031682211841,4070266528,1879352071,1306282969397702658,1287761620484096002,4816756402,1362878932744306689,128600052,1527923544,563165915,1665893762,1271767435197263873,1485793968,525777318,707990134193520641,324902794,1169410315517407232,102130370,1375163161431703559,1113882165123657728,1234050097400500225,3020533306,809605891,1023274103833354241,103722081,728000437530537984,1289159406563856384,1309157645488738313,2889031251,1127515553122455553,1328980978673586176,1255508649495183360,916594669655642112,1373639599201869824,83458956,1052942287951552513,1362099924477882373,1346867043883220993,1521971328,1162276849054994433,922060001258168321,94976240,1233133281174073347,1399041838753923082,595126950,2335633859,48713592,921740462,417035744,1138715645263196160,1148976724245393409,70433464,997099872,1062936781480493057,872967781158932480,2947512791,230844777,2403232186,1101573458075545600,811676893,781883565759983618,862260144876515328,1148941963879768065,1074260366413234176,2813585354,913417152937459712,3189100223,923924379397951488,340330733,1296662709233229824,839448246,386592971,1230187160738893825,1043441693075406848,341696705,1189240638325362689,1039471171765497860,1574986554,1475896496,18882608,3090228454,555132227,1167352106493366273,1001223132059971591,423522334,867396450916978692,760958471512682498,2221963490,2950770910,1036995847,560692857,1077937483021725703,622410018,1322663445213417473,3093395349,1305143567178960897,1313855478099841028,886351760,3589834527,290549638,398642924,473396933,1233870672427986944,1265240261187305472,742487149,211637978,344796794,3255952335,1394766167265394691,409083126,876564167091781633,404410865,976237610640314368,625676128,1068681844131069952,1312726478199623681,123848243,885117183520538626,101205682,2429555865,367649575	1307349119900569600,2429555865
1428613491343216647				
1423605205367771137			54008738	
1422811460112064521		4274468903,1057908406567215104,817945850,1162048433152233472,2878482484	198030590,1683747644,1163763266012753920,1190244404,1310252648352931842,95978630,3236958075,899739580575907844,935505944078843905,4479653242,1192847413893062656,236736243,754118188439314432,1514247301,745393837,1462399663,1169386566797733888,387641045,152307001,2462379369,978932715595714560,901757099520266240,2726235112,994309282999996416,1483179332,1162048433152233472,79015173,754279480521359360	
1424268937571840000				
1424790888316870661		1183032948737691648,1338049797694119936	1183032948737691648,1338049797694119936,1337126971650797570	
1422583526046715907				
1422503672043474944		2516113884	985580122597154818,859550919851200518,2516113884	
1433190011982204935				
1428348301703880709				
1423591653693067265				
1437697734551740416		511587328,950750384842313728,3435791747	1245614300913225730,1385575842953244683,2178774655,511587328,950750384842313728,1356545417941516288	
1425774413354504192				
1430609604568887312		1249590369395912705	2369001066,1251930398654902273,341999873,1317880972155772928,100542490,296661278,1249590369395912705	
1422489008790253568	1393256342492749831,1088684433325068288,1133129473161932801,1293306149484322816,293696414,994955570984767488,1371033457275572228,1408700073014407171,4026619396	1379847385971572740,262315210,790991998345998340,1584031596,1246148107856941058,3115345210,1523132112,1075695446763413505,1369956672253345795,1685605302,58452534,19060689,945199457943130112,1006560617438896129,941081286,757426608,330008950,2182966113,1321524865371963398,1040203726953349121,1209025532307873792,543338655,1252133329144602625,2962573733,2999343437,361982674,4000757368,2450152446,1400751721517830145,379986449,3051974632,711101851,917313858,1177184074835943424,1343586845389697025,239868536,141378816,1585929530,2655197221,1372677777074356227,231459680,579905026,1067196196526190592,839650813,99713849,400665188,1208481192342958081,78550553,1301579381580726272,1398268979584634881,774641470754131968,850510875274473472,164239652,934531443774185472,1408700073014407171	232252490,1187016354727112704,1379847385971572740,190963243,2202860934,252261781,1880109468,608144072,2999528722,1411018618440142850,1141273223071449088,1329406223297482753,71220827,262315210,1264896944922660864,2270723046,933011730875240448,211706736,1223384366254116870,790991998345998340,1584031596,462763393,2944361211,1037380323376549889,1222571637696016385,1054681885,1366240258271174658,302662774,1259151681146826760,1246148107856941058,1271790729732468736,2430626800,815614952820064256,717998479,245235210,2570464700,1621468470,1523132112,98001759,2695765784,121090366,2247143952,1446116310,3071106617,1075695446763413505,1044298682177343489,543666031,131528968,1086926812628877312,1239484928187936768,1171318034318970880,1215757946338062343,2433282506,819533320300167168,1007908880721039360,936699243112300544,1205943226236096512,794939200575574017,971092495177273346,4188458986,1369956672253345795,2462667075,1285966527976673287,58452534,1199750264019927042,1530915006,907258462761111552,2996770750,459984733,1006560617438896129,1359808001675300869,757426608,1243210496150589440,1286822124334841858,330008950,410988990,2504804677,755352323879206912,2182966113,2476915078,863164590393368577,1249923133,1321524865371963398,1083832213525934085,1617808200,1216474921129390080,1390964101581582336,1350434675844648963,1273311578662875136,1133129473161932801,1040203726953349121,1209025532307873792,543338655,1252133329144602625,2962573733,2192323502,1161063248,2161798329,2760676819,1006110152473432066,361982674,617467892,1328018244691775490,1214632285473058817,1293306149484322816,1234413164550402049,1343729402,1488462798,91749788,1400751721517830145,991017263691194368,120777228,1384318888880529409,1071383276827406336,515553471,1038404748150484992,3051974632,1297200582525165569,917313858,1125748003627835392,315882973,785541319611523072,3325303127,1177184074835943424,712068266,966316422900146182,1286733483218554885,995306904787275776,36503087,147730252,995045016862109702,239868536,1331136126,1207715306438836225,984182854677606406,426557185,2147708286,1055432540423684096,325761868,1028331349030195200,752933839618596864,141378816,923110009688543233,1483168333,1372677777074356227,1350855107299176450,3621424037,231459680,1189914786299097088,579905026,1101573458075545600,223971455,798484632,1165034124484272128,1067196196526190592,1241380784595927040,1305066884388225025,449144051,2336335857,1421060403937873923,975764823135981573,1222800750507700226,507132362,508695197,2246900968,839650813,331249100,1207378361934323713,1239958359945723905,1281593717229596673,3466045523,728625404,94982241,992445563038765057,1301579381580726272,1683015270,3095101822,2195520411,3401353535,1259731014370258944,1603297214,164239652,934531443774185472,403987200,1408700073014407171,289781944,485664754,4026619396	1004172964785524736,961672741987463168,2613147282,1035255594104569857,1286198607180435458,334277621,173409957,361982674,990291831693901824,147730252,755055800830361604,2246900968,997031503,94982241,2927819278
1422645437698383872		194304396	714619162	
1433186366897201153				
1423594731121037327			2876210248	
1422529114007871521	2781554163,199387852		994994368263180288,4860421212	
1422559934835736580	1415901640499027969,1603331419	1186237752,1336621156804288513,1275429695593553921,184584769	1415901640499027969,1084556612570894336,1071537850175447040,1036867194662133761,903626051322093569,1279081288457166849,1090212876638408709,1186237752,1336621156804288513,1330076588801744899,773078910,1170804389868658688,324138143,1296254204718256129,1104098287,1457101232,758354260165787648,1255819109578743809,2149793532,1005043032545218560,184584769,1722557480,571608049,1364173185248333832,217206307,507593498,1238507713463758848,1113106011416559618	
1424127515119996937				
1422537215159279618		298787538,147003766,1469414089,1034733465760092161,3151793747,297279846,909532610594033666,195738206	1368216927550717952,1421160674235928576,2260454830,954084708702330881,1399991635916865537,2481067924,1352765178455207937,1422589107490934787,1120736440751730688,1271033729776005123,1277898420292931585,439930644,956460206,148649053,1074686092316692480,4853102637,1222084562139930625,902476139435892737,1076875568770179072,1113730254277881856,219579596,1081636101457174529,2459729309,2268747760,356086589,298787538,1414228512479776778,174990773,1372522170946052096,1034733465760092161,1127536948699115525,1080749127548452865,297279846,909532610594033666,799937546188967936,991758801677307904,847067775155736576	
1424976075013173263				
1441321547512225794		1084099252052262912,1252549175801262080,328101818	3852429754,966636318,1429837092943769607,1265568945412673539,1084099252052262912,1252549175801262080,3226708959,328101818,93272997,803998292807917568,967087736476839937,190206825,331661529,1241660363822768129,3310388079,1285858624212959232,1302604272962596865,930458661838884864	
1422716225348591616				
1422486428399898626	1514687641,1213735251219869696,1411610313930297345,756387976603664384,572449580,259164466,2929433038,3046091502,1242196315897040897,1265609917,1328769228078522368,2446669430,1051519285628215296,367434896,1320221005160341504	3287927859,2253116841,1356605870008918021,508151632,1345025952900907008,1688114582,2414724398,315269146,717765520,763399356582129664,215262799,994309282999996416,788718738321408005,782070990,81788754,1381382903645491201,1576069316,360188503,1220037888592830470,1023504013013262336,537575096,1052543799724072960,411834912,1406613284112027648,1084049087664672769,3405612795,766244233,3406004458,1388582300095483907,2873194099,1171710809447239680,1514687641,353214389,994264367339360256,1944453409,98186085,1079474122390949888,1500694975,895932636018995201,953205908,1324769615642316802,563890923,812936910121369600,796610828,1047533410418417665,1476863460,1420858950753394693,1876676424,1346966647953891331,1935265692,1472974747,2265509535,260934669,187241794,240225557,1543104966,311674129,3419663235,1267631452776251397,1337466233722171392,203907996,1030169822,1306672639373651970,1010866651,1295295671487135744,381546710,1537483734,1225462586663211008,4312078456,905426913774186497,64425923,1057713196965003265,126475957,2508233400,1358489634418876419,1276119362957651968,531739629,1131126662152822790,1092824585127559168,993420239131078657,101839523,1100473923110621184,745804035492614148,918525905328275456,1072210660841398273,394400043,806539159456350209,1480272480,1240945139918557184,3222324047,2409463411,446436033,771125143804469248,609359466,340799836,92801738,42527835,3134390715,2464289874,259673921,3620118689,823257209651990528,2970301983,246499523,1351768889294790662,2433464850,340359882,1367688951327318018,1974770695,2734457254,3041421077,1177943598412812288,1416466449087016962,1351528017538015237,1934545627,1364905888675463173,1003968701706752005,3046091502,1384625917608218624,1127368182,1116539605262594048,1372867435,1189923269123678209,1026738979624968192,1042493353764511746,1448661158,1125850822477262848,854243159383187457,1236003374656520193,574928460,1867141926,1378607460613775360,863698434758410240,2535064503,596573382,787019644792086529,399265492,1609037767,1091579291459043329,1209806797621616640,1208846454216970241,1289982603630718976,1475280614,1356413012454871042,909035973136306176,1670943654,1265553933059141634,1536827773,764496576786161664,998164687358517248,433673143,1346928545285763073,2446669430,4900264109,1475806975,1266040345596436480,880383921103527941,808378270152556544,1195440947141713922,514366339,1165893686,1384607546049105921,1154107714542473217,1379849803660677122,1317522028824563713,955759992,893312967462330370,2760584572,844235735486160897,1302511203823095808,3100643177,715540423926759424,1334577606159691780,1219575938557665280,954713384922083328,449196580,1292121411012763648,961858305806053376,1421384540849856516,1317528066026065924,714441665558261760,173409957,3118301140,800658511646494720,942259369,1159473650,70666457,1225307753230536704,498635980,1407897511637966850,1107012491194847232,2595945868,1056656446962704384,998367235914727426,123900539,716345423728943104,4915781147,885158964744392704,1405842270155382789,1387711956849766400,3356779300,334277621,2475090988,1099071895,1200780547477442567,2913475396,942425798908239872,542767874,850510875274473472,1100839447753646081,347231945,1275357504659210241,1433396388,1021153963561897986,1349059362308894721	3287927859,1222442157312790528,2253116841,1356605870008918021,1038438339689566208,1240228936795205637,1687948142,1221018461373108224,2207982623,715076080550457344,1012752310580236293,1688114582,2414724398,1369973246876082183,717765520,763399356582129664,745535709755244545,2495985530,215262799,1267907357415223296,112271708,1050735963733921792,994309282999996416,762345463882407936,788718738321408005,782070990,1066796176748544001,1037074931060756480,1045952328900251648,2684837279,1220037888592830470,1023504013013262336,105796145,962383503877967872,3438428021,756387976603664384,886981375198408706,2570769580,1332562063,1380663359712997379,202331777,3405612795,889904713927450624,882960038171693057,1176416468700995584,1117384487577505792,3406004458,1388582300095483907,1672965050,87931146,1171710809447239680,1514687641,875533871160451072,353214389,1231976366784024586,1359597824078397442,907960547923996674,520226486,344560594,353043219,2459483556,939566790354628608,994264367339360256,367244973,1236226211338166272,98186085,1079474122390949888,3294186957,1567546405,3575494217,1500694975,89699982,895932636018995201,953205908,1324769615642316802,1481563856,563890923,824667975244517376,796610828,396779228,3732464476,1047533410418417665,3544684877,1220628340027068416,1017497553020096514,2182816608,1244675490,1876676424,1273351048355360772,1346966647953891331,460248644,117817732,572969212,361902932,991127126,1410180521557114881,2265509535,187241794,240225557,2847088390,1928075252,1236241135259004928,311674129,918643375,3419663235,1267631452776251397,1307319149710974982,4546261215,1337466233722171392,1415685401704951820,755693449769324544,756204416244383744,879705643367714816,1588389553,1499433704,203907996,1273866079757099008,989597000797736961,1030169822,4802836214,1010997997990268929,1010866651,1295295671487135744,381546710,862842762,975327877720887296,894837436500586496,296322069,1421353988,2230270677,1001505043223339009,1055109913465233410,2628748979,1127851399222579200,190402704,1057713196965003265,126475957,3600165735,1340011823098114049,1320482477257928705,1358489634418876419,1276119362957651968,259164466,531739629,1174694359511502849,183581808,289975327,1261644401496948736,856878250655723525,993912722508124162,296788497,1092824585127559168,1332239108,1008968716271398912,993420239131078657,1114242845517520896,1949152500,1039567344916459521,1114828707674324992,101839523,296088005,1100473923110621184,745804035492614148,2188550311,1113912789410701312,1176848898436083717,1072210660841398273,1081665718947598336,1199755526994837507,1021876754,379424928,1240945139918557184,2250785605,2344797917,1688935507,815625578426564610,1333058156507881475,2409463411,446436033,771125143804469248,1320657837484363776,1185717992669241344,1397478899479683072,1365040844227702784,1855974504,1568679841,340799836,209532660,928359295745429504,1134922614776958976,831634248,42527835,1403274212710748161,885513523031420928,2464289874,259673921,853673763484962816,823257209651990528,915304368446017538,943567793697513472,1072175875209265153,1351768889294790662,1091320138039742466,2433464850,1367688951327318018,2650616992,1974770695,2734457254,2798574445,252355918,1177943598412812288,375799702,156021325,252086208,825805381,1351528017538015237,914503300212551680,1161224760602374145,1364905888675463173,3046091502,1325546884707065861,1384625917608218624,994512094253985798,922556861999714306,1255220206252822530,1153183124,931957173017567232,1117269001,371935290,1116539605262594048,93605459,522342725,1372867435,1091302859180830722,997959210620112896,1026738979624968192,1125051424549814272,744156306613874688,3905508691,1123568575980154880,233698650,1142389326652817408,1448661158,998212342147158016,1179447346050019328,1395769154574110728,1125850822477262848,985943492651356160,2674890223,1236003374656520193,1348005330345750531,1263328236706111490,2431795025,574928460,721610304803762176,1378607460613775360,863698434758410240,893021828,2535064503,748013114801655809,787019644792086529,987646569473347589,776240994,1223539792736112641,1447155182,1074449272614068225,233961343,830503826172022787,399265492,1609037767,1209806797621616640,246970147,1475280614,1700314086,826509912427606018,1388318729520525312,1013319099903078400,489682291,303244772,1285316510827896835,1225790396560789505,1512874206,2153964916,909035973136306176,1670943654,1395362885388361735,1265553933059141634,1536827773,208674217,2472210016,3377011108,942318826691137536,1125477946326700032,998164687358517248,2722254510,433673143,1356499715383296002,1152276265732333568,1176903209199296513,1346928545285763073,1404364546119249920,2446669430,1541876390,4321475901,4900264109,1266040345596436480,1294376117927923712,880383921103527941,1170382539342696449,808378270152556544,1195440947141713922,1377289987335553024,1051519285628215296,3947147362,2229381266,1227996916899815424,1192888819512750081,1239878506412150784,1333160836576268290,1384607546049105921,1197575687554715648,714670896,1154107714542473217,4053814108,893312967462330370,2760584572,1122267596286517252,1632070134,1478153683,1302511203823095808,3100643177,1126274137,715540423926759424,1062741232554786817,57286025,2311702703,1219575938557665280,1334577606159691780,3336623991,1392603625860567043,1900941560,1264144823906426880,961858305806053376,1421384540849856516,360174217,1394023472905564160,1317528066026065924,354489454,173409957,736815413590392832,3118301140,612764427,800658511646494720,1496532626,942259369,972450762503675911,1394766167265394691,1127544761714401280,498635980,1420069315806703633,1264584537801199616,1407897511637966850,1107012491194847232,2366604683,958402907124195328,875329235241635840,632130666,1056656446962704384,730097829000130560,123900539,1126374452508463104,1007240597487411201,1270092164903637007,1299984386092343299,1063814608790740992,1118532157314674689,716345423728943104,2870639657,328878314,2297556435,1247170247683117056,1115069701,885158964744392704,2839634399,1387711956849766400,1514349960,1298630711830884353,953592091267002368,334277621,2475090988,376866623,1099071895,1370988066538668034,4853255271,740542854569857028,464199235,2896014122,519294748,110137683,954119831414104064,191237485,1200780547477442567,2913475396,942425798908239872,2917028536,1121826120360501248,1338950011883843584,542767874,1100839447753646081,1472932075,1275357504659210241,2999602217,787901012271042560,1021153963561897986,1433396388,4397859077,1349059362308894721	2207982623,1320756332136419328,1273866079757099008,92233709,796224960,519294748
1422496613201764352			1216595115432607744,2431795025	
1421931045553938437				
1426615254260269063			1336703711440220165,1260661409446232065,2923798763,1246378152076681217,356447451	
1421987599888093184		189912460,3194780530,147013481,3248325262,176326645,200812599,861898699,713099579,1582582620,211608005,2401497524	1263539772565438466,1480058317,1010800616828997632,1358045136027078657,177868801,189912460,152610289,1631701916,3194780530,842665888465764352,1160314880362237954,1243517532214104068,65045339,1241707022342594561,123839612,3323523598,977894681815154688,54487674,1479897128,1345134468613492738,861898699,713099579,1582582620,316029144,503098257,1002536232096817153,1352665058,263736961,1095635318,1296932065271853058,1013664596,1577819688,4312166549,265005721	1296932065271853058
1424786107552653317			2252445434,1370736089128960002	
1422544179985588227	1256529331033178114,1256529331033178114,2241699610,2858502942,1259017235340894210,1112002809061359616,1112002809061359616,1112002809061359616,1346572024857161729,1346572024857161729,1112002809061359616,1112002809061359616,1112002809061359616,1112002809061359616,1346572024857161729,1261631871189946368,1346572024857161729,1112002809061359616,1112002809061359616,1346572024857161729,1112002809061359616,1112002809061359616,1112002809061359616,150719542,4300510641,1333444930849677317,1478009100,1346572024857161729,1346572024857161729,1112002809061359616,1333444930849677317,348533172,4300510641,217848973,1112002809061359616,1382071569984454663,1112002809061359616	1363857049780690947,762805323371610112,455965124,4874545090,1324413954274283522,746108457829412864,1239537862556745735,1364756630,1119941299979866113,1415764206415237126,340966810,2259260592,1105819398374338561,1336172604156211200,1112251985514897408,1167887113217564672,432998213,842129187557236741,1595948426,1397597787475349509,1311685212359847936,1233633362486661121,1666021746,703019531,1382071569984454663,3414490918,457751470,188879464,1079110177218088968,1209507307899555840,1401514800245526530,367293738,1380467445056557056,822055489	483366493,1363857049780690947,997473229496311809,302521510,762805323371610112,1168663727094358016,870344103497793537,1100290603018006528,1403433759307935744,3311797866,1245769160212336641,455965124,4874545090,349934736,288839442,1406205107746840576,1324413954274283522,3334467568,1422506647679868941,2334193856,1388083661409558529,1239537862556745735,150719542,1364756630,1119941299979866113,3391844788,1415764206415237126,2426206380,1260373631378604035,340966810,2149347758,4851186832,1353684789598056449,1105819398374338561,145287892,1302247925163134976,1336172604156211200,1167887113217564672,1112251985514897408,1283136532996665345,808790146883743744,217848973,756461882832289792,4300510641,103541793,842129187557236741,931736345466277889,287827102,1360955546292076544,317057290,1006300608519950336,1071276744265662470,1233633362486661121,1580537240,703019531,478456538,1372267942554046467,1382071569984454663,1415605621555175424,281568385,457751470,188879464,390347574,1079110177218088968,1139580390,1380467445056557056	1388083661409558529,288839442,1388083661409558529,887032400009670656,1372267942554046467
1422681830948548613			910930360384540672,1230194976723742721	
1422572568217858048				
1423738195670355968				
1424088257021849600				
1425024058593366026			1336256211625385984	
1422552725661917185				
1422506581225361408		1708603484,38476414,75943549,1548243750,941541092	156250824,1251495028750462976,188656700	
1422659752136478724				
1423661475101564928	1421848752445444098	1408171485181718532,4243388536,1420700521397202951,1341043670733250562	1115003383088340992,1181272192526557184,1268179791016013824,1377742908552536067,1406618872346710019,1408171485181718532,885768099491975168,1380527676113494019,952889489554370560,1280605839972327426,409257263,597276344,523161860,979724575863959553,2997978147,985900563924766727,941434886,840641557862723588,3083795373,1352579488522133505,4243388536,1292630242574700545,4276713383,730398404719878144,888475655519817730,850430991193825280,1390561888661082113,746793698269204480,1416414543207620615,1121979421,1407654651076435969,1368506013561847808,1260544178611793921,1249426383257759746,1399709466451394563,1257616836255985664,3093244055,1420700521397202951,503052570,1344719755568177153,1362159377260642305,1378986898576846848,1236135256316612610,1604503356,1543744722,1039508600383651848,1405215889801236486,4893330201,1249432924560044035,1144908681479446528,2946478876,3980078969,125021523,2273639418,1148168668070719489	
1427182566524731394				
1424830372727201794	1322452652354097153	725859129064099840,331498943,1149369996977553409	1662940092,725859129064099840,1260290637162786817,1236388007697158144,1240377526435885056,331498943,1149369996977553409,1388230696464961542,800104291826470912	
1428255999480172544				
1423533844179849218				
1422503333525327904			787014152023859206	
1422678625455849473				
1422481598885269507		4919061310,4860733109,1012448249217716230,2954476035,117422031,1117314349,448187926,1071655240682881025	881440882486124544,985580122597154818,1091249009279275008,4919061310,901905139400880130,1145538078,1052297411874512896,367314441,875067868135784448,4860733109,2897190011,1012448249217716230,116505619,2856415259,984449537430425601,1142089004218748929,945041488056127489,1364821624273395713,1090932348739354624,1861115053,117422031,1376246789620256773,1117314349,1068167156435755008,3061534509,513731089,173822771,448187926,1365358350226108417,1343602559160823808,992727352416309249,921046829071990784,628369867,719157796,331791667,89183334,3329652004,756057951811624960	1609988610
1422577643355090949				
1437848063532584962			3178139493	
1423550892008251393				
1438405925916774401	99109021		1429837092943769607,887745668395266048,112008888,1252549175801262080,1265568945412673539,735489059049594881	
1429680972811931656				
1422943866106392587	2829565281	2222263771,876690776943718401,336928354,1078945381076164609,1317522028824563713,799987886,901884063983837186,34893530,4691125608,1208701356594388992,1059088914219257856,2251968289,1536827773	2462691057,247463569,756089334936264704,2165534302,876690776943718401,1279132645641916416,998123904,1122244152526286848,336928354,1078945381076164609,1378607460613775360,799987886,901884063983837186,2746330902,223795182,34893530,1001109676090626049,1470541118,198425608,531213378,1059088914219257856,320162356,909035973136306176,1365387557278806020,1243084788287889408,2251968289,818041291556683776,1536827773	2842406386
1426581686830223362				
1422505408380407855			1235820680,1013892395962912768	
1430654752480768000			199654430	
1432247463566528513			1137901610	
1422084783446822912				
1433806998433251330		1420396473695490059,209985914	1420396473695490059,757606245901762561,1185242889607102465,3182249939	
1424820547247124487				
1422501889178996746			130473000,1373139103,728949055833944069,1199755306416443392,435945776,2155974100,1191217449192116224,115004519,1401058481973628933,2335639556,1114873703807033345	1256309886616469504,217546182,115004519
1424768233010307080				
1422484144811089926	1018588597799309312			
1424727435581562880			1319711952642461696	
1422515581685796864		107481368	1066067509386850304,107481368	
1422472738275536921				
1428360505895264266				
